date,temperature
2019-10-25 16:38:43.509782,25.079304394030196
2019-10-25 16:38:44.035903,25.117658438993544
2019-10-25 16:38:44.562108,25.101480133470186
2019-10-25 16:38:45.088173,25.348433488060778
2019-10-25 16:38:48.141443,25.251512293033116
2019-10-25 16:38:48.667755,24.85031453414999
2019-10-25 16:38:49.193844,24.670365186398552
2019-10-25 16:38:49.720121,25.007513085657422
2019-10-25 16:38:50.246376,24.82346828077621
2019-10-25 16:38:50.772463,25.213301790217066
2019-10-25 16:38:51.298568,25.179700768608683
2019-10-25 16:38:51.824802,25.296369974843927
2019-10-25 16:38:52.350940,25.453400177319285
2019-10-25 16:38:52.877145,25.31946763793614
2019-10-25 16:38:53.403359,24.814048062594342
2019-10-25 16:38:53.929470,25.26390445279771
2019-10-25 16:38:54.455567,25.058491019327146
2019-10-25 16:38:54.981828,24.730801121430776
2019-10-25 16:38:55.507903,24.764252716868395
2019-10-25 16:38:58.561189,24.84925605027316
2019-10-25 16:38:59.087402,24.729356917027452
2019-10-25 16:38:59.613681,25.263981705403744
2019-10-25 16:39:00.139965,25.35801209772185
2019-10-25 16:39:00.666245,24.641460577846285
2019-10-25 16:39:01.192379,25.238687551880655
2019-10-25 16:39:01.718644,25.152105078244958
2019-10-25 16:39:02.244879,25.39144391588766
2019-10-25 16:39:02.771054,24.84702969475235
2019-10-25 16:39:03.297173,25.193663915982334
2019-10-25 16:39:03.823382,24.69471907366132
2019-10-25 16:39:04.349433,24.680192631880608
2019-10-25 16:39:04.875583,25.368735899377956
2019-10-25 16:39:05.401825,24.99819785387506
2019-10-25 16:39:08.455024,25.247342642571645
2019-10-25 16:39:08.981304,24.5382855247345
2019-10-25 16:39:09.507488,24.526402187117917
2019-10-25 16:39:10.033789,25.14714584278107
2019-10-25 16:39:10.560110,24.501600732592664
2019-10-25 16:39:11.086255,24.742622907989915
2019-10-25 16:39:11.612483,24.55669740555473
2019-10-25 16:39:12.138615,24.71188488283236
2019-10-25 16:39:12.664841,24.921888175403264
2019-10-25 16:39:13.190923,25.017219393149166
2019-10-25 16:39:18.775438,25.4476718847153
2019-10-25 16:39:19.301610,24.696487303407036
2019-10-25 16:39:19.827828,25.45983231503563
2019-10-25 16:39:20.354016,25.20789297250661
2019-10-25 16:39:20.880223,25.35242075145799
2019-10-25 16:39:21.406243,25.095860503421914
2019-10-25 16:39:21.932412,25.356316190387425
2019-10-25 16:39:22.458493,25.38197787005953
2019-10-25 16:39:22.984539,24.71583706435526
2019-10-25 16:39:23.510801,25.202864379584902
2019-10-25 16:39:24.036796,25.170724600985015
2019-10-25 16:39:24.562861,24.684405711655288
2019-10-25 16:39:25.089011,25.227158813132164
2019-10-25 16:39:25.615006,24.690180435331815
2019-10-25 16:39:26.141118,24.59545763994044
2019-10-25 16:39:29.194301,24.60850560473402
2019-10-25 16:39:29.720491,25.376500792881217
2019-10-25 16:39:30.246640,25.028604858021634
2019-10-25 16:39:30.772784,25.026786125758736
2019-10-25 16:39:31.298803,24.73514549815311
2019-10-25 16:39:31.824849,25.019170376780846
2019-10-25 16:39:32.351086,25.36413335612507
2019-10-25 16:39:32.877167,25.0889050809788
2019-10-25 16:39:33.403218,25.44352374561658
2019-10-25 16:39:33.929366,24.582268856337734
2019-10-25 16:39:34.455338,25.039107755370683
2019-10-25 16:39:34.981456,25.472422089330202
2019-10-25 16:39:35.507603,25.113126034884786
2019-10-25 16:39:36.033584,25.46683097666277
2019-10-25 16:39:39.086802,25.47285069711744
2019-10-25 16:39:39.612929,24.56384327806201
2019-10-25 16:39:42.666842,25.49831755980773
2019-10-25 16:39:43.192940,25.148870883776784
2019-10-25 16:39:46.246784,25.451666641726106
2019-10-25 16:39:49.300129,25.093436573562155
2019-10-25 16:39:49.826321,24.71533212420171
2019-10-25 16:39:50.352534,24.83745391127617
2019-10-25 16:39:50.878630,24.79775539358372
2019-10-25 16:39:51.404755,24.774966654497113
2019-10-25 16:39:51.930971,24.9787437442287
2019-10-25 16:39:52.457017,25.35729772525202
2019-10-25 16:39:52.983064,24.99917077597803
2019-10-25 16:39:53.509210,24.762941535401033
2019-10-25 16:39:54.035164,25.206807616226005
2019-10-25 16:39:54.561264,24.89397683756757
2019-10-25 16:39:55.087393,24.83893769786519
2019-10-25 16:39:55.613429,25.40228212114232
2019-10-25 16:39:56.139500,25.475148445349184
2019-10-25 16:39:56.665647,24.63116553611772
2019-10-25 16:39:59.718777,24.83748754903812
2019-10-25 16:40:00.244924,25.42286041215481
2019-10-25 16:40:00.771184,24.777254977504782
2019-10-25 16:40:01.297190,24.76899900516624
2019-10-25 16:40:01.823390,24.798127902543317
2019-10-25 16:40:02.349551,25.45368679131107
2019-10-25 16:40:02.875643,24.59526305972756
2019-10-25 16:40:03.401729,25.01331267585663
2019-10-25 16:40:03.927889,25.463617412196683
2019-10-25 16:40:04.453906,24.73807130071146
2019-10-25 16:40:04.980090,25.420242494803677
2019-10-25 16:40:05.506223,25.39897737803367
2019-10-25 16:40:06.032218,24.964438736831784
2019-10-25 16:40:09.089443,24.585205225315097
2019-10-25 16:40:09.615566,24.917097843585896
2019-10-25 16:40:10.141791,24.779801561715296
2019-10-25 16:40:10.667940,25.051387097819337
2019-10-25 16:40:11.194082,25.210603399540076
2019-10-25 16:40:11.720203,24.732485804084188
2019-10-25 16:40:12.246258,24.743810690855288
2019-10-25 16:40:12.772395,24.708506050809998
2019-10-25 16:40:13.298332,25.007487923972647
2019-10-25 16:40:13.824406,25.448301613361167
2019-10-25 16:40:14.350650,24.687235870349767
2019-10-25 16:40:14.876746,25.005491539430256
2019-10-25 16:40:15.402817,24.80104040562098
2019-10-25 16:40:15.928988,24.657461446388876
2019-10-25 16:40:16.455061,24.5463050052894
2019-10-25 16:40:16.981229,24.690160487980542
2019-10-25 16:40:20.034534,24.95165768889738
2019-10-25 16:40:20.560862,24.595034129016398
2019-10-25 16:40:21.086971,25.25302979631641
2019-10-25 16:40:21.613009,24.736614032359256
2019-10-25 16:40:22.139201,25.106652125845656
2019-10-25 16:40:22.665335,24.633710320805932
2019-10-25 16:40:23.191514,24.97217826479143
2019-10-25 16:40:23.717525,24.806934820404596
2019-10-25 16:40:24.243594,25.236711604492083
2019-10-25 16:40:24.769832,25.12475853933498
2019-10-25 16:40:30.350871,25.295499704023452
2019-10-25 16:40:30.877128,25.330189106992584
2019-10-25 16:40:31.403237,25.388250486476863
2019-10-25 16:40:34.456949,24.6775055336287
2019-10-25 16:40:34.983089,25.01205382719771
2019-10-25 16:40:35.509279,24.600141166729365
2019-10-25 16:40:36.035295,24.76862611010605
2019-10-25 16:40:36.561374,25.462841784695115
2019-10-25 16:40:37.087594,24.987005538975477
2019-10-25 16:40:37.613725,25.29193025020131
2019-10-25 16:40:40.667093,24.563052223082355
2019-10-25 16:40:41.195367,25.17901235021845
2019-10-25 16:40:41.721564,25.293191801966945
2019-10-25 16:40:42.247591,25.27302199110859
2019-10-25 16:40:42.773735,25.312740703697138
2019-10-25 16:40:43.299807,25.278063792646243
2019-10-25 16:40:46.353653,25.328783872653695
2019-10-25 16:40:46.879947,24.770651563319205
2019-10-25 16:40:47.406248,25.09367127722461
2019-10-25 16:40:47.932407,25.41303590982152
2019-10-25 16:40:50.985597,25.007677583515274
2019-10-25 16:40:51.511801,24.805874493412635
2019-10-25 16:40:52.038094,24.740489681254324
2019-10-25 16:40:52.564247,25.03274513025114
2019-10-25 16:40:53.090482,25.47113571864328
2019-10-25 16:40:53.616700,25.128082280315155
2019-10-25 16:40:54.142718,24.54555126635627
2019-10-25 16:40:57.200113,24.535727385587144
2019-10-25 16:40:57.726367,24.61463121790081
2019-10-25 16:40:58.252885,24.519894504139696
2019-10-25 16:41:03.833926,24.556449208619856
2019-10-25 16:41:04.360308,25.15793732404274
2019-10-25 16:41:07.414258,25.259213971177175
2019-10-25 16:41:07.940691,25.135658763195284
2019-10-25 16:41:08.466957,25.353497202704688
2019-10-25 16:41:11.520239,25.143518871020888
2019-10-25 16:41:12.046504,24.669460875082315
2019-10-25 16:41:12.572785,24.57490233911264
2019-10-25 16:41:13.099020,25.364930550316085
2019-10-25 16:41:13.625106,25.444961862966686
2019-10-25 16:41:14.151352,25.142573585465367
2019-10-25 16:41:14.677601,25.047141724052345
2019-10-25 16:41:15.203778,25.087484381202273
2019-10-25 16:41:15.730089,24.976165372265374
2019-10-25 16:41:16.256253,24.866948559643625
2019-10-25 16:41:16.782400,25.008827943561457
2019-10-25 16:41:17.308652,25.214223928252828
2019-10-25 16:41:17.834822,24.510884772445372
2019-10-25 16:41:18.361029,24.65174364154778
2019-10-25 16:41:18.887245,24.97271239276469
2019-10-25 16:41:21.940560,25.281957458221903
2019-10-25 16:41:22.466765,25.24503745479732
2019-10-25 16:41:22.992895,24.809958231236095
2019-10-25 16:41:23.519100,24.821597075181995
2019-10-25 16:41:24.045164,24.77974257784751
2019-10-25 16:41:24.571322,25.010699593526105
2019-10-25 16:41:25.097539,24.59025297773811
2019-10-25 16:41:25.623622,25.467606367370387
2019-10-25 16:41:26.149740,25.197610458088118
2019-10-25 16:41:26.675961,24.795039157671486
2019-10-25 16:41:27.202067,25.234917697755098
2019-10-25 16:41:27.728290,24.844367739334444
2019-10-25 16:41:28.254347,24.77633467740581
2019-10-25 16:41:28.780578,25.25843354217022
2019-10-25 16:41:31.834020,25.045491198661107
2019-10-25 16:41:32.360400,25.489393986703018
2019-10-25 16:41:32.886548,25.120321118857923
2019-10-25 16:41:33.412694,25.39430060450154
2019-10-25 16:41:33.938887,25.1887354127871
2019-10-25 16:41:34.464954,24.52081706187838
2019-10-25 16:41:34.991075,24.581326794655944
2019-10-25 16:41:35.517285,25.30650559557573
2019-10-25 16:41:36.043371,24.608442423930242
2019-10-25 16:41:36.569605,25.074594563408894
2019-10-25 16:41:42.150980,25.290191326416345
2019-10-25 16:41:42.677176,25.08703129690102
2019-10-25 16:41:43.203374,25.480291871352154
2019-10-25 16:41:43.729438,24.5265140140392
2019-10-25 16:41:44.255611,25.19294588806428
2019-10-25 16:41:44.781615,25.06450753484856
2019-10-25 16:41:45.307661,24.91676664513129
2019-10-25 16:41:45.833821,24.53507000228129
2019-10-25 16:41:46.359909,25.435438445092597
2019-10-25 16:41:46.885980,25.16265205168641
2019-10-25 16:41:47.412171,25.429300533421824
2019-10-25 16:41:47.938276,25.451612015116226
2019-10-25 16:41:48.464326,25.38547588230578
2019-10-25 16:41:48.990551,24.51574373332741
2019-10-25 16:41:49.516555,24.66298662447646
2019-10-25 16:41:52.569666,25.262317597700616
2019-10-25 16:41:53.095858,25.207304612608194
2019-10-25 16:41:53.622017,25.120999487117444
2019-10-25 16:41:54.148056,24.588481524720375
2019-10-25 16:41:54.674100,24.781959437499633
2019-10-25 16:41:55.200342,25.413800311699667
2019-10-25 16:41:55.726406,24.563090917268678
2019-10-25 16:41:56.252586,25.1866451671716
2019-10-25 16:41:56.778599,24.609272793977595
2019-10-25 16:41:57.304621,24.687603959772503
2019-10-25 16:41:57.830832,24.980916020959146
2019-10-25 16:41:58.356835,24.528576798885958
2019-10-25 16:41:58.882894,25.118057543129748
2019-10-25 16:41:59.409051,25.320704779272685
2019-10-25 16:42:02.462213,25.202220339961237
2019-10-25 16:42:02.988335,24.752031126341937
2019-10-25 16:42:03.514417,24.613181301866252
2019-10-25 16:42:04.040661,25.464541070547725
2019-10-25 16:42:04.566671,24.730773399368246
2019-10-25 16:42:05.092711,25.247579080805703
2019-10-25 16:42:05.618857,24.53412094596965
2019-10-25 16:42:06.144870,25.02217623795241
2019-10-25 16:42:06.671079,25.08529550877099
2019-10-25 16:42:07.197254,24.839421254949336
2019-10-25 16:42:12.778189,25.13362733609986
2019-10-25 16:42:13.304276,24.97350248134578
2019-10-25 16:42:13.830502,24.6253711213856
2019-10-25 16:42:14.356663,25.431983258936263
2019-10-25 16:42:14.882731,25.38265958383043
2019-10-25 16:42:15.408769,24.67997816976349
2019-10-25 16:42:15.934921,25.288424008460495
2019-10-25 16:42:16.460953,25.01944018851065
2019-10-25 16:42:16.987002,24.895100528835904
2019-10-25 16:42:17.513085,25.454316400695195
2019-10-25 16:42:18.039109,25.02312545422491
2019-10-25 16:42:18.565126,25.127833997079122
2019-10-25 16:42:19.091322,25.4694289279933
2019-10-25 16:42:19.617320,24.817657897213984
2019-10-25 16:42:20.143375,25.05248921364577
2019-10-25 16:42:23.196621,24.618044845677687
2019-10-25 16:42:23.722796,24.930144109037204
2019-10-25 16:42:24.248813,25.0619289163588
2019-10-25 16:42:24.774942,25.3877581087911
2019-10-25 16:42:25.301019,24.766083043477863
2019-10-25 16:42:25.827107,24.585800759583332
2019-10-25 16:42:26.353261,24.849645386514624
2019-10-25 16:42:26.879273,24.527874751482006
2019-10-25 16:42:27.405300,24.547944469191183
2019-10-25 16:42:27.931496,24.580143832284424
2019-10-25 16:42:28.457455,25.47948037259525
2019-10-25 16:42:28.983509,25.366946456295956
2019-10-25 16:42:29.509643,25.332038693836868
2019-10-25 16:42:30.035638,25.485622951279872
2019-10-25 16:42:30.561682,24.88169881572226
2019-10-25 16:42:33.614985,24.667045816283597
2019-10-25 16:42:34.141224,25.313576293066102
2019-10-25 16:42:34.667215,24.51983744811907
2019-10-25 16:42:35.193233,24.79293924214532
2019-10-25 16:42:35.719378,25.320454116544305
2019-10-25 16:42:43.831617,25.034100630925337
2019-10-25 16:42:44.357867,24.855774526017083
2019-10-25 16:42:44.883929,25.03097435064532
2019-10-25 16:42:45.410059,24.632515136629276
2019-10-25 16:42:45.936229,25.136615176481747
2019-10-25 16:42:46.462166,25.2797972538734
2019-10-25 16:42:49.519422,25.09648613727977
2019-10-25 16:42:50.045549,24.9045092341943
2019-10-25 16:42:50.571750,25.328873093807438
2019-10-25 16:42:53.624947,24.591497360135364
2019-10-25 16:42:54.151087,24.684555678933148
2019-10-25 16:42:54.677151,24.597530780683165
2019-10-25 16:42:55.203268,24.533075969402137
2019-10-25 16:42:55.729294,24.538819426689855
2019-10-25 16:42:56.255363,24.73217123531137
2019-10-25 16:42:56.781554,24.54806675879679
2019-10-25 16:42:57.307591,24.825348701815603
2019-10-25 16:42:57.833722,25.253151586148014
2019-10-25 16:42:58.359823,24.624365854079915
2019-10-25 16:42:58.885862,25.416944625744364
2019-10-25 16:42:59.412028,24.887470250980844
2019-10-25 16:42:59.938074,24.530650471299275
2019-10-25 16:43:00.464164,24.65099892654263
2019-10-25 16:43:00.990386,25.106080843503978
2019-10-25 16:43:04.043462,24.9774440813466
2019-10-25 16:43:04.569508,24.82306807370261
2019-10-25 16:43:05.095526,24.628371696706935
2019-10-25 16:43:05.621711,25.011543447646442
2019-10-25 16:43:06.147690,24.715908535575757
2019-10-25 16:43:06.673791,24.75788857526511
2019-10-25 16:43:07.200023,25.342938160662182
2019-10-25 16:43:07.726108,24.701353384021093
2019-10-25 16:43:08.252165,24.678249878057606
2019-10-25 16:43:08.778310,24.68457089340765
2019-10-25 16:43:09.304303,24.933314704562914
2019-10-25 16:43:09.830585,25.093308246630258
2019-10-25 16:43:10.356652,24.847635861071648
2019-10-25 16:43:10.882802,24.807291132295546
2019-10-25 16:43:11.408962,24.971266203955942
2019-10-25 16:43:14.462113,25.3422037015142
2019-10-25 16:43:14.988249,25.317658358928206
2019-10-25 16:43:15.514308,24.919631222196774
2019-10-25 16:43:16.040580,24.68511241420362
2019-10-25 16:43:16.566577,24.62393077155958
2019-10-25 16:43:17.092649,25.499200200069055
2019-10-25 16:43:17.618766,24.907802361305134
2019-10-25 16:43:18.144764,24.875342072446163
2019-10-25 16:43:18.670874,25.206344414976257
2019-10-25 16:43:19.197014,24.959781126300246
2019-10-25 16:43:19.723044,25.06749771942699
2019-10-25 16:43:20.249090,25.320298476655335
2019-10-25 16:43:20.775245,24.733129339355497
2019-10-25 16:43:21.301357,24.64987812428574
2019-10-25 16:43:24.354710,24.6914134803405
2019-10-25 16:43:24.880958,25.283706266655454
2019-10-25 16:43:25.407010,24.824092960066764
2019-10-25 16:43:25.933083,24.571160336808013
2019-10-25 16:43:26.459613,24.800550058319512
2019-10-25 16:43:26.985637,25.106011178390357
2019-10-25 16:43:27.511729,25.03160859496501
2019-10-25 16:43:30.565638,24.82214631320769
2019-10-25 16:43:31.091855,24.78650785477148
2019-10-25 16:43:31.618002,24.883225540315202
2019-10-25 16:43:34.671318,25.366055135249475
2019-10-25 16:43:35.197456,25.087799224809316
2019-10-25 16:43:35.723652,24.617387181595358
2019-10-25 16:43:36.249820,24.96603846667647
2019-10-25 16:43:36.775946,24.910390649180783
2019-10-25 16:43:37.302195,25.17577367174533
2019-10-25 16:43:37.828360,24.80937488708106
2019-10-25 16:43:38.354518,24.86175816822145
2019-10-25 16:43:38.880595,24.893127654813437
2019-10-25 16:43:39.406611,24.570671386121063
2019-10-25 16:43:39.932846,25.399599525374466
2019-10-25 16:43:40.459032,25.0235286838822
2019-10-25 16:43:40.985132,25.005227560912928
2019-10-25 16:43:41.511342,25.06873640482368
2019-10-25 16:43:42.037490,24.950635252885235
2019-10-25 16:43:45.090847,24.794086779103
2019-10-25 16:43:45.617023,24.78614114483559
2019-10-25 16:43:46.143239,25.41038121829528
2019-10-25 16:43:46.669332,25.244491645054165
2019-10-25 16:43:47.195476,25.07224619053464
2019-10-25 16:43:47.721678,25.179378397633002
2019-10-25 16:43:48.247763,25.21816932044099
2019-10-25 16:43:48.773861,25.42807437061131
2019-10-25 16:43:49.300175,25.46242679996195
2019-10-25 16:43:49.826325,25.24789837173495
2019-10-25 16:43:50.352521,25.16560756852645
2019-10-25 16:43:50.878627,24.51588964062692
2019-10-25 16:43:51.404757,24.936963310497
2019-10-25 16:43:51.931033,24.628927305060817
2019-10-25 16:43:52.457140,25.432656048695158
2019-10-25 16:43:55.510499,24.505135945935518
2019-10-25 16:43:56.036661,24.632193225799192
2019-10-25 16:43:56.562902,25.17942758697808
2019-10-25 16:43:57.089091,25.152472749389272
2019-10-25 16:43:57.615301,25.388817780036362
2019-10-25 16:43:58.141535,24.854640077514876
2019-10-25 16:43:58.667612,24.9663008819881
2019-10-25 16:43:59.193681,25.215594879758534
2019-10-25 16:43:59.719947,25.486037676822413
2019-10-25 16:44:00.246021,24.60448829855062
2019-10-25 16:44:00.772156,25.188547857042796
2019-10-25 16:44:01.298425,24.62065593798076
2019-10-25 16:44:01.824684,24.61999745860274
2019-10-25 16:44:02.350984,25.004892955092277
2019-10-25 16:44:05.404283,24.93106367849377
2019-10-25 16:44:05.930495,24.51816736337927
2019-10-25 16:44:06.456588,24.574074764458494
2019-10-25 16:44:06.982807,24.94034255737904
